questid2,filedate,age2,mr30est
71240339,10/09/2020,6,93
30340339,10/09/2020,4,91
83040339,10/09/2020,9,99
79870339,10/09/2020,14,99
83280339,10/09/2020,16,93
39680339,10/09/2020,5,93
67691339,10/09/2020,1,91
71571339,10/09/2020,15,93
65171339,10/09/2020,16,91
22281339,10/09/2020,6,99
57781339,10/09/2020,15,91
23992339,10/09/2020,11,93
57302339,10/09/2020,8,99
15312339,10/09/2020,15,91
17112339,10/09/2020,12,91
49722339,10/09/2020,14,93
57922339,10/09/2020,4,91
65932339,10/09/2020,12,93
84032339,10/09/2020,14,91
89862339,10/09/2020,14,91
10572339,10/09/2020,17,91
14172339,10/09/2020,5,91
85213339,10/09/2020,11,93
48723339,10/09/2020,3,91
85023339,10/09/2020,10,93
93173339,10/09/2020,15,93
93983339,10/09/2020,13,91
98814339,10/09/2020,3,91
65874339,10/09/2020,15,91
66584339,10/09/2020,11,91
93884339,10/09/2020,15,93
37095439,10/09/2020,9,99
29605439,10/09/2020,7,91
19745439,10/09/2020,16,93
17565439,10/09/2020,17,93
92065439,10/09/2020,8,93
43585439,10/09/2020,13,91
55906439,10/09/2020,15,91
63916439,10/09/2020,15,91
10836439,10/09/2020,2,91
35476439,10/09/2020,6,91
17227439,10/09/2020,14,91
74527439,10/09/2020,5,91
32537439,10/09/2020,3,91
61637439,10/09/2020,15,93
29837439,10/09/2020,15,91
35947439,10/09/2020,16,93
22867439,10/09/2020,15,93
93577439,10/09/2020,10,99
49977439,10/09/2020,15,93
59308439,10/09/2020,15,91
23528439,10/09/2020,3,91
51248439,10/09/2020,4,93
10158439,10/09/2020,14,91
97268439,10/09/2020,15,91
33668439,10/09/2020,14,91
81678439,10/09/2020,15,99
11488439,10/09/2020,15,99
74999439,10/09/2020,1,91
47409439,10/09/2020,15,93
63239439,10/09/2020,3,91
63949439,10/09/2020,15,93
41149439,10/09/2020,7,91
96269439,10/09/2020,9,91
31769439,10/09/2020,16,93
77789439,10/09/2020,15,91
96889439,10/09/2020,5,91
92800439,10/09/2020,6,93
81900439,10/09/2020,14,91
36020439,10/09/2020,13,93
79530439,10/09/2020,9,91
23650439,10/09/2020,16,91
43460439,10/09/2020,15,91
37870439,10/09/2020,15,99
36970439,10/09/2020,15,91
25691439,10/09/2020,15,91
14791439,10/09/2020,5,99
83601439,10/09/2020,11,91
50901439,10/09/2020,10,91
21231439,10/09/2020,17,91
27631439,10/09/2020,16,93
92841439,10/09/2020,14,93
51751439,10/09/2020,15,91
65161439,10/09/2020,15,91
61371439,10/09/2020,16,91
66492439,10/09/2020,9,93
53792439,10/09/2020,12,98
24212439,10/09/2020,4,91
13312439,10/09/2020,15,91
79522439,10/09/2020,15,91
13072439,10/09/2020,15,91
10993439,10/09/2020,6,91
19233439,10/09/2020,10,93
40133439,10/09/2020,8,99
35343439,10/09/2020,15,91
92453439,10/09/2020,7,91
17953439,10/09/2020,10,93
17763439,10/09/2020,15,99
52404439,10/09/2020,11,93
26434439,10/09/2020,2,91
39464439,10/09/2020,17,91
39274439,10/09/2020,13,93
26574439,10/09/2020,3,91
26384439,10/09/2020,14,99
33684439,10/09/2020,15,91
65805539,10/09/2020,6,93
83815539,10/09/2020,15,99
65425539,10/09/2020,15,91
43625539,10/09/2020,6,91
45235539,10/09/2020,12,99
63435539,10/09/2020,9,93
40735539,10/09/2020,5,91
87745539,10/09/2020,15,91
13575539,10/09/2020,15,91
17506539,10/09/2020,14,91
16416539,10/09/2020,1,91
78026539,10/09/2020,11,93
47126539,10/09/2020,11,99
91246539,10/09/2020,15,93
41056539,10/09/2020,17,91
43666539,10/09/2020,7,99
80107539,10/09/2020,12,93
73617539,10/09/2020,15,91
84847539,10/09/2020,7,93
51957539,10/09/2020,7,91
45367539,10/09/2020,11,93
19777539,10/09/2020,14,91
48687539,10/09/2020,2,91
25798539,10/09/2020,17,91
53518539,10/09/2020,15,93
19488539,10/09/2020,15,93
83899539,10/09/2020,11,91
43419539,10/09/2020,15,91
32519539,10/09/2020,8,99
20529539,10/09/2020,7,93
36689539,10/09/2020,8,91
78290539,10/09/2020,2,91
64690539,10/09/2020,11,91
99900539,10/09/2020,12,99
17910539,10/09/2020,17,93
85110539,10/09/2020,12,91
74020539,10/09/2020,17,91
43120539,10/09/2020,15,91
57530539,10/09/2020,13,91
93930539,10/09/2020,17,91
76960539,10/09/2020,1,91
11270539,10/09/2020,16,91
67670539,10/09/2020,16,99
14591539,10/09/2020,4,91
93211539,10/09/2020,4,91
62311539,10/09/2020,7,91
71221539,10/09/2020,11,91
49421539,10/09/2020,16,91
86721539,10/09/2020,6,91
74251539,10/09/2020,8,91
65961539,10/09/2020,15,91
84061539,10/09/2020,2,91
13161539,10/09/2020,14,91
62881539,10/09/2020,13,93
43592539,10/09/2020,16,91
31312539,10/09/2020,15,91
85912539,10/09/2020,16,99
33922539,10/09/2020,9,93
35003539,10/09/2020,15,91
97423539,10/09/2020,12,93
11353539,10/09/2020,14,93
63153539,10/09/2020,10,93
67563539,10/09/2020,7,91
73773539,10/09/2020,16,93
30694539,10/09/2020,4,91
46804539,10/09/2020,12,99
84814539,10/09/2020,3,91
85044539,10/09/2020,14,91
81254539,10/09/2020,4,93
17464539,10/09/2020,16,93
82774539,10/09/2020,9,99
81874539,10/09/2020,12,93
65505639,10/09/2020,17,91
17445639,10/09/2020,15,93
65645639,10/09/2020,17,99
16355639,10/09/2020,11,93
61665639,10/09/2020,13,93
49675639,10/09/2020,15,93
44796639,10/09/2020,8,99
10046639,10/09/2020,11,99
39146639,10/09/2020,12,99
61566639,10/09/2020,13,93
73176639,10/09/2020,15,93
69197639,10/09/2020,17,91
92747639,10/09/2020,1,91
80947639,10/09/2020,12,93
43267639,10/09/2020,14,91
30567639,10/09/2020,2,91
17677639,10/09/2020,15,91
15877639,10/09/2020,15,91
33887639,10/09/2020,14,91
57298639,10/09/2020,13,91
41898639,10/09/2020,14,91
71418639,10/09/2020,17,91
17818639,10/09/2020,15,93
87628639,10/09/2020,15,91
39238639,10/09/2020,11,99
55638639,10/09/2020,15,91
42938639,10/09/2020,12,93
69378639,10/09/2020,13,91
29188639,10/09/2020,15,91
45399639,10/09/2020,5,91
60609639,10/09/2020,12,93
29709639,10/09/2020,9,93
27909639,10/09/2020,16,91
98759639,10/09/2020,13,93
29469639,10/09/2020,16,91
43689639,10/09/2020,5,91
49600639,10/09/2020,15,93
21020639,10/09/2020,11,99
35430639,10/09/2020,12,91
24240639,10/09/2020,3,91
87940639,10/09/2020,8,91
71350639,10/09/2020,15,93
75760639,10/09/2020,15,91
16470639,10/09/2020,14,91
55570639,10/09/2020,5,91
41780639,10/09/2020,3,91
45191639,10/09/2020,11,91
83101639,10/09/2020,16,91
11731639,10/09/2020,14,91
58741639,10/09/2020,9,99
66751639,10/09/2020,5,93
24761639,10/09/2020,4,91
97271639,10/09/2020,8,99
58792639,10/09/2020,11,91
10112639,10/09/2020,4,91
88122639,10/09/2020,1,91
35232639,10/09/2020,12,91
58642639,10/09/2020,14,99
54042639,10/09/2020,11,91
98452639,10/09/2020,5,91
73572639,10/09/2020,16,93
71393639,10/09/2020,15,91
35703639,10/09/2020,15,91
11723639,10/09/2020,15,93
51863639,10/09/2020,14,93
77073639,10/09/2020,10,91
76173639,10/09/2020,13,93
11483639,10/09/2020,9,91
90583639,10/09/2020,10,91
79494639,10/09/2020,16,91
35604639,10/09/2020,15,93
21814639,10/09/2020,14,91
13234639,10/09/2020,15,91
40244639,10/09/2020,3,91
65554639,10/09/2020,17,93
65174639,10/09/2020,17,91
43184639,10/09/2020,10,93
25735739,10/09/2020,17,93
74355739,10/09/2020,15,93
73455739,10/09/2020,16,91
13075739,10/09/2020,4,91
61226739,10/09/2020,6,99
57626739,10/09/2020,4,91
39236739,10/09/2020,15,91
49566739,10/09/2020,2,91
67386739,10/09/2020,16,91
71986739,10/09/2020,17,93
49517739,10/09/2020,2,91
85247739,10/09/2020,12,93
17098739,10/09/2020,1,91
73828739,10/09/2020,11,91
93638739,10/09/2020,14,91
27948739,10/09/2020,17,93
56668739,10/09/2020,4,93
61168739,10/09/2020,15,91
19178739,10/09/2020,14,93
10888739,10/09/2020,9,99
27188739,10/09/2020,16,91
83919739,10/09/2020,7,93
38229739,10/09/2020,4,91
35529739,10/09/2020,15,93
21929739,10/09/2020,15,99
41449739,10/09/2020,1,91
66949739,10/09/2020,6,99
55049739,10/09/2020,11,91
11490739,10/09/2020,17,91
65800739,10/09/2020,17,91
57220739,10/09/2020,16,91
51820739,10/09/2020,11,93
65940739,10/09/2020,15,99
49350739,10/09/2020,15,93
45560739,10/09/2020,17,91
62670739,10/09/2020,2,91
30870739,10/09/2020,7,99
99970739,10/09/2020,15,91
43041739,10/09/2020,15,91
78351739,10/09/2020,2,91
36361739,10/09/2020,15,99
80961739,10/09/2020,4,91
83471739,10/09/2020,15,91
98971739,10/09/2020,3,91
82381739,10/09/2020,6,91
78781739,10/09/2020,5,93
67832739,10/09/2020,12,99
45742739,10/09/2020,15,93
43562739,10/09/2020,14,93
69393739,10/09/2020,15,93
11193739,10/09/2020,15,91
25453739,10/09/2020,1,91
66163739,10/09/2020,5,91
97683739,10/09/2020,15,93
73894739,10/09/2020,15,91
23604739,10/09/2020,17,91
16114739,10/09/2020,5,91
68244739,10/09/2020,5,99
89954739,10/09/2020,16,93
98054739,10/09/2020,12,99
40284739,10/09/2020,8,99
83305839,10/09/2020,15,91
81505839,10/09/2020,17,91
25535839,10/09/2020,14,99
75245839,10/09/2020,15,93
79845839,10/09/2020,17,91
90555839,10/09/2020,12,93
17855839,10/09/2020,12,91
77665839,10/09/2020,1,91
35675839,10/09/2020,14,91
83875839,10/09/2020,17,91
61075839,10/09/2020,12,93
97285839,10/09/2020,16,91
29085839,10/09/2020,3,91
66906839,10/09/2020,11,99
51026839,10/09/2020,13,93
23966839,10/09/2020,15,91
33586839,10/09/2020,15,99
29507839,10/09/2020,5,91
13917839,10/09/2020,6,93
12637839,10/09/2020,13,91
79647839,10/09/2020,16,93
75047839,10/09/2020,16,91
55667839,10/09/2020,17,91
75477839,10/09/2020,13,91
89077839,10/09/2020,12,91
12918839,10/09/2020,14,93
49028839,10/09/2020,7,91
47368839,10/09/2020,15,91
82678839,10/09/2020,6,97
40878839,10/09/2020,7,91
77988839,10/09/2020,15,93
53339839,10/09/2020,15,91
74759839,10/09/2020,15,93
61869839,10/09/2020,16,93
10969839,10/09/2020,14,91
56989839,10/09/2020,11,93
36790839,10/09/2020,14,91
13090839,10/09/2020,15,93
43800839,10/09/2020,17,93
22900839,10/09/2020,4,91
41620839,10/09/2020,13,93
39340839,10/09/2020,13,99
35550839,10/09/2020,11,91
31950839,10/09/2020,11,93
41191839,10/09/2020,16,99
39911839,10/09/2020,16,99
97731839,10/09/2020,12,93
21802839,10/09/2020,13,93
88102839,10/09/2020,3,91
13552839,10/09/2020,15,91
49952839,10/09/2020,15,93
13362839,10/09/2020,6,91
69193839,10/09/2020,14,93
37103839,10/09/2020,16,91
87723839,10/09/2020,3,91
94023839,10/09/2020,8,99
28433839,10/09/2020,4,99
93643839,10/09/2020,7,91
49043839,10/09/2020,16,91
88044839,10/09/2020,14,91
89754839,10/09/2020,15,91
81174839,10/09/2020,15,91
59795939,10/09/2020,11,99
42825939,10/09/2020,6,91
15335939,10/09/2020,13,91
84435939,10/09/2020,10,93
58745939,10/09/2020,6,93
25475939,10/09/2020,13,99
88175939,10/09/2020,11,91
34385939,10/09/2020,12,99
65806939,10/09/2020,16,99
87226939,10/09/2020,6,99
61826939,10/09/2020,7,99
29546939,10/09/2020,14,99
80207939,10/09/2020,3,93
11107939,10/09/2020,14,93
41917939,10/09/2020,15,93
84427939,10/09/2020,3,91
45137939,10/09/2020,15,91
58547939,10/09/2020,6,99
37647939,10/09/2020,15,93
71867939,10/09/2020,15,93
34377939,10/09/2020,14,91
69687939,10/09/2020,11,99
28598939,10/09/2020,5,91
56798939,10/09/2020,8,93
59208939,10/09/2020,17,91
35608939,10/09/2020,2,91
13808939,10/09/2020,10,93
91008939,10/09/2020,11,99
39018939,10/09/2020,16,93
57028939,10/09/2020,17,91
84138939,10/09/2020,3,91
57358939,10/09/2020,15,99
21768939,10/09/2020,13,93
38068939,10/09/2020,4,99
89778939,10/09/2020,16,93
99588939,10/09/2020,10,93
68688939,10/09/2020,11,99
99109939,10/09/2020,15,91
10819939,10/09/2020,17,99
62429939,10/09/2020,2,91
11529939,10/09/2020,13,93
69539939,10/09/2020,12,99
73659939,10/09/2020,4,91
32759939,10/09/2020,2,91
94179939,10/09/2020,8,91
20190939,10/09/2020,7,93
13220939,10/09/2020,14,93
76920939,10/09/2020,4,91
75160939,10/09/2020,15,93
51701939,10/09/2020,8,93
31321939,10/09/2020,15,91
23121939,10/09/2020,15,93
97531939,10/09/2020,15,93
41841939,10/09/2020,12,99
41651939,10/09/2020,4,91
19802939,10/09/2020,17,91
70512939,10/09/2020,3,91
35012939,10/09/2020,7,99
70322939,10/09/2020,1,99
84922939,10/09/2020,12,91
16242939,10/09/2020,2,93
25342939,10/09/2020,15,91
98852939,10/09/2020,11,91
79562939,10/09/2020,15,91
58662939,10/09/2020,10,93
64062939,10/09/2020,3,93
65772939,10/09/2020,17,93
54872939,10/09/2020,7,91
20893939,10/09/2020,17,91
18613939,10/09/2020,15,93
44633939,10/09/2020,13,93
10033939,10/09/2020,9,91
89843939,10/09/2020,5,93
93253939,10/09/2020,13,99
69463939,10/09/2020,15,93
46763939,10/09/2020,9,91
39273939,10/09/2020,15,91
81214939,10/09/2020,15,99
13014939,10/09/2020,6,91
37944939,10/09/2020,17,91
44095039,10/09/2020,16,93
47315039,10/09/2020,16,99
75515039,10/09/2020,12,93
31915039,10/09/2020,14,99
79115039,10/09/2020,14,93
75325039,10/09/2020,1,91
73525039,10/09/2020,8,91
53855039,10/09/2020,14,91
56365039,10/09/2020,8,91
89685039,10/09/2020,6,91
67216039,10/09/2020,16,93
66316039,10/09/2020,2,91
95226039,10/09/2020,14,91
66126039,10/09/2020,4,91
27546039,10/09/2020,11,91
99156039,10/09/2020,15,93
19397039,10/09/2020,16,91
15937039,10/09/2020,16,91
17257039,10/09/2020,16,91
73467039,10/09/2020,9,91
19867039,10/09/2020,6,91
68967039,10/09/2020,8,91
31287039,10/09/2020,16,91
97498039,10/09/2020,12,91
50908039,10/09/2020,9,91
21238039,10/09/2020,11,99
15309039,10/09/2020,13,93
98819039,10/09/2020,8,93
56019039,10/09/2020,10,99
91329039,10/09/2020,15,91
25449039,10/09/2020,15,93
75259039,10/09/2020,13,91
53459039,10/09/2020,16,91
53079039,10/09/2020,15,93
31220039,10/09/2020,15,93
65340039,10/09/2020,14,91
31550039,10/09/2020,15,93
55770039,10/09/2020,14,93
43780039,10/09/2020,11,99
70601039,10/09/2020,1,91
51311039,10/09/2020,14,91
43921039,10/09/2020,2,91
57331039,10/09/2020,10,93
51641039,10/09/2020,13,91
51261039,10/09/2020,10,93
57281039,10/09/2020,13,93
13681039,10/09/2020,9,93
19081039,10/09/2020,11,91
48512039,10/09/2020,12,91
37942039,10/09/2020,11,93
49172039,10/09/2020,14,93
23393039,10/09/2020,14,93
42493039,10/09/2020,3,91
61593039,10/09/2020,16,91
57513039,10/09/2020,12,99
41253039,10/09/2020,10,99
29694039,10/09/2020,14,93
81204039,10/09/2020,15,93
66704039,10/09/2020,13,91
60114039,10/09/2020,4,91
13954039,10/09/2020,13,93
81705140,10/09/2020,16,93
26015140,10/09/2020,2,91
38625140,10/09/2020,3,91
89335140,10/09/2020,16,91
65445140,10/09/2020,15,93
43265140,10/09/2020,14,91
99665140,10/09/2020,15,91
37865140,10/09/2020,10,99
89475140,10/09/2020,16,93
33075140,10/09/2020,12,99
50185140,10/09/2020,3,91
88906140,10/09/2020,3,91
51226140,10/09/2020,1,91
88526140,10/09/2020,6,99
97766140,10/09/2020,15,93
85776140,10/09/2020,17,91
75586140,10/09/2020,4,91
78807140,10/09/2020,8,91
81317140,10/09/2020,14,91
65917140,10/09/2020,9,91
72027140,10/09/2020,9,93
61127140,10/09/2020,15,91
81937140,10/09/2020,2,91
43447140,10/09/2020,2,91
89847140,10/09/2020,13,91
41887140,10/09/2020,15,91
89608140,10/09/2020,17,91
50318140,10/09/2020,7,91
50128140,10/09/2020,7,99
87238140,10/09/2020,5,93
34538140,10/09/2020,14,93
18138140,10/09/2020,5,91
89748140,10/09/2020,14,91
86048140,10/09/2020,17,91
77188140,10/09/2020,14,93
59799140,10/09/2020,12,91
17999140,10/09/2020,15,93
71309140,10/09/2020,15,93
55339140,10/09/2020,14,91
83539140,10/09/2020,14,99
57139140,10/09/2020,16,93
74959140,10/09/2020,6,99
75669140,10/09/2020,11,99
19690140,10/09/2020,16,91
47600140,10/09/2020,15,93
99020140,10/09/2020,13,93
67030140,10/09/2020,15,93
23140140,10/09/2020,8,93
29160140,10/09/2020,14,99
75701140,10/09/2020,11,93
33521140,10/09/2020,15,93
40631140,10/09/2020,12,99
85131140,10/09/2020,10,98
23041140,10/09/2020,14,99
75651140,10/09/2020,17,91
74751140,10/09/2020,9,91
20961140,10/09/2020,8,93
43802140,10/09/2020,7,91
23993140,10/09/2020,5,93
41193140,10/09/2020,11,99
91333140,10/09/2020,7,91
31473140,10/09/2020,9,99
87204140,10/09/2020,15,93
17964140,10/09/2020,5,91
18805240,10/09/2020,1,91
57715240,10/09/2020,15,93
43925240,10/09/2020,13,91
54345240,10/09/2020,1,91
19655240,10/09/2020,13,93
57855240,10/09/2020,11,93
30365240,10/09/2020,12,93
63065240,10/09/2020,11,99
22596240,10/09/2020,17,93
29896240,10/09/2020,7,93
51026240,10/09/2020,10,91
41836240,10/09/2020,11,91
31356240,10/09/2020,11,93
95766240,10/09/2020,15,93
33776240,10/09/2020,15,93
55717240,10/09/2020,15,91
16237240,10/09/2020,9,99
69937240,10/09/2020,13,93
75857240,10/09/2020,15,91
63057240,10/09/2020,13,99
73487240,10/09/2020,14,99
13298240,10/09/2020,16,91
25098240,10/09/2020,13,99
57418240,10/09/2020,15,93
33628240,10/09/2020,14,99
31828240,10/09/2020,6,91
85758240,10/09/2020,12,93
91158240,10/09/2020,8,99
85378240,10/09/2020,9,99
91399240,10/09/2020,15,93
91109240,10/09/2020,15,91
58219240,10/09/2020,12,99
46419240,10/09/2020,1,91
56039240,10/09/2020,9,91
35139240,10/09/2020,15,91
16749240,10/09/2020,13,93
45849240,10/09/2020,13,93
68359240,10/09/2020,3,91
85659240,10/09/2020,15,91
67889240,10/09/2020,12,91
35600240,10/09/2020,7,91
33940240,10/09/2020,13,91
68011240,10/09/2020,14,99
57111240,10/09/2020,12,99
79721240,10/09/2020,16,93
36021240,10/09/2020,9,91
77731240,10/09/2020,12,91
85931240,10/09/2020,13,91
13651240,10/09/2020,14,93
51281240,10/09/2020,2,91
55881240,10/09/2020,15,91
37492240,10/09/2020,13,99
53892240,10/09/2020,15,93
15402240,10/09/2020,5,91
99002240,10/09/2020,16,91
61612240,10/09/2020,9,93
87342240,10/09/2020,14,93
51752240,10/09/2020,15,99
44262240,10/09/2020,11,99
36062240,10/09/2020,17,93
92603240,10/09/2020,2,91
39333240,10/09/2020,16,99
43933240,10/09/2020,13,91
45253240,10/09/2020,15,91
79473240,10/09/2020,15,99
35873240,10/09/2020,15,91
78383240,10/09/2020,5,91
58194240,10/09/2020,7,93
94254240,10/09/2020,2,91
99754240,10/09/2020,11,99
97954240,10/09/2020,10,93
33784240,10/09/2020,7,91
65905340,10/09/2020,16,93
71445340,10/09/2020,15,93
89455340,10/09/2020,3,91
59265340,10/09/2020,12,99
48365340,10/09/2020,1,91
47465340,10/09/2020,13,93
52106340,10/09/2020,9,91
77226340,10/09/2020,17,93
65426340,10/09/2020,16,93
49026340,10/09/2020,4,91
49836340,10/09/2020,7,91
83956340,10/09/2020,16,91
81586340,10/09/2020,11,99
24237340,10/09/2020,8,93
31247340,10/09/2020,8,93
63047340,10/09/2020,15,93
81867340,10/09/2020,11,93
43477340,10/09/2020,17,91
19877340,10/09/2020,11,91
21298340,10/09/2020,5,91
17698340,10/09/2020,14,91
55418340,10/09/2020,12,93
81818340,10/09/2020,13,93
31628340,10/09/2020,14,91
27838340,10/09/2020,13,91
77599340,10/09/2020,7,99
11199340,10/09/2020,5,93
95129340,10/09/2020,15,91
75459340,10/09/2020,16,91
47200340,10/09/2020,17,98
95400340,10/09/2020,17,93
31420340,10/09/2020,12,93
96920340,10/09/2020,4,91
41230340,10/09/2020,15,91
37630340,10/09/2020,16,93
51180340,10/09/2020,3,91
77911340,10/09/2020,13,93
81131340,10/09/2020,16,91
91651340,10/09/2020,13,93
34161340,10/09/2020,5,91
77481340,10/09/2020,15,93
11081340,10/09/2020,15,91
11892340,10/09/2020,15,93
27002340,10/09/2020,17,91
97812340,10/09/2020,15,93
75342340,10/09/2020,14,91
37382340,10/09/2020,16,93
32882340,10/09/2020,5,99
13303340,10/09/2020,10,91
26003340,10/09/2020,1,91
55913340,10/09/2020,16,91
24823340,10/09/2020,4,99
62023340,10/09/2020,3,91
87043340,10/09/2020,9,93
58373340,10/09/2020,6,91
33873340,10/09/2020,14,93
61883340,10/09/2020,15,93
54394340,10/09/2020,12,93
68994340,10/09/2020,6,93
77804340,10/09/2020,16,93
77614340,10/09/2020,12,93
63014340,10/09/2020,12,93
76284340,10/09/2020,8,91
95384340,10/09/2020,15,91
87184340,10/09/2020,15,99
52295440,10/09/2020,11,93
40495440,10/09/2020,13,91
37795440,10/09/2020,16,91
18215440,10/09/2020,7,93
53715440,10/09/2020,15,93
70825440,10/09/2020,1,91
87935440,10/09/2020,13,93
54185440,10/09/2020,12,99
58306440,10/09/2020,1,91
57406440,10/09/2020,6,91
61006440,10/09/2020,16,93
85416440,10/09/2020,15,91
63616440,10/09/2020,1,91
73426440,10/09/2020,10,93
67836440,10/09/2020,13,93
59586440,10/09/2020,2,91
10627440,10/09/2020,4,91
23657440,10/09/2020,4,91
85267440,10/09/2020,13,93
27067440,10/09/2020,14,93
24177440,10/09/2020,4,99
47687440,10/09/2020,15,93
85408440,10/09/2020,8,91
15548440,10/09/2020,12,91
32278440,10/09/2020,3,91
31378440,10/09/2020,15,93
51188440,10/09/2020,14,93
81519440,10/09/2020,14,91
55119440,10/09/2020,11,99
50429440,10/09/2020,1,91
55929440,10/09/2020,15,93
76639440,10/09/2020,5,91
98149440,10/09/2020,12,93
24359440,10/09/2020,13,91
73079440,10/09/2020,15,99
95490440,10/09/2020,12,93
50990440,10/09/2020,12,91
71220440,10/09/2020,14,91
70320440,10/09/2020,11,91
89420440,10/09/2020,14,93
11030440,10/09/2020,14,91
21740440,10/09/2020,15,98
41550440,10/09/2020,14,91
19560440,10/09/2020,14,91
23970440,10/09/2020,2,99
69180440,10/09/2020,17,93
13591440,10/09/2020,15,91
97901440,10/09/2020,14,91
26621440,10/09/2020,1,91
97041440,10/09/2020,15,93
88992440,10/09/2020,3,91
80122440,10/09/2020,12,93
13152440,10/09/2020,15,93
49362440,10/09/2020,7,91
33103440,10/09/2020,14,93
61113440,10/09/2020,16,91
51733440,10/09/2020,13,93
23863440,10/09/2020,14,91
42724440,10/09/2020,12,91
78124440,10/09/2020,11,91
15234440,10/09/2020,8,99
39544440,10/09/2020,11,91
58454440,10/09/2020,1,91
16464440,10/09/2020,6,91
13995540,10/09/2020,11,91
45315540,10/09/2020,4,91
92235540,10/09/2020,6,99
51045540,10/09/2020,12,91
61475540,10/09/2020,14,91
35885540,10/09/2020,11,99
82996540,10/09/2020,15,91
22326540,10/09/2020,15,93
41426540,10/09/2020,14,99
29626540,10/09/2020,12,93
69436540,10/09/2020,12,91
37776540,10/09/2020,17,93
97586540,10/09/2020,12,93
76497540,10/09/2020,10,91
72227540,10/09/2020,4,91
69337540,10/09/2020,14,91
20567540,10/09/2020,6,91
21277540,10/09/2020,16,91
52798540,10/09/2020,17,91
84308540,10/09/2020,9,99
13408540,10/09/2020,12,99
72508540,10/09/2020,15,91
87818540,10/09/2020,17,91
75828540,10/09/2020,14,93
26678540,10/09/2020,7,99
60899540,10/09/2020,11,91
63739540,10/09/2020,4,91
56149540,10/09/2020,11,93
92359540,10/09/2020,7,99
93069540,10/09/2020,14,93
85679540,10/09/2020,17,91
26389540,10/09/2020,1,91
22590540,10/09/2020,8,91
81690540,10/09/2020,2,91
39890540,10/09/2020,5,91
76520540,10/09/2020,2,91
61020540,10/09/2020,14,93
36040540,10/09/2020,15,91
